juv_fel_count,juv_misd_count,juv_other_count,days_b_screening_arrest,age,length_of_stay,priors_count,race,sex,c_charge_degree,c_charge_desc
0,0,0,48.0,24,0.9695138888888889,2,Hispanic,Female,F,Possession of Cocaine
0,0,1,-1.0,29,23.089594907407406,10,African-American,Male,F,OTHER
0,0,0,-1.0,54,78.8672800925926,4,African-American,Male,M,Battery
0,0,0,-1.0,22,13.859282407407408,2,Caucasian,Male,M,Battery
0,0,0,-64.0,38,4.276701388888889,2,Caucasian,Male,F,"Poss3,4 Methylenedioxymethcath"
0,0,0,-1.0,26,0.9669907407407408,0,African-American,Male,M,Battery
0,0,0,-1.0,20,1.196238425925926,0,African-American,Female,F,Grand Theft in the 3rd Degree
0,0,0,,56,,0,Hispanic,Male,M,OTHER
0,0,0,0.0,52,1.7055902777777778,6,African-American,Male,M,Battery
0,0,0,-1.0,29,2.0924768518518517,0,African-American,Male,F,OTHER
0,0,0,-18.0,23,17.776446759259258,6,African-American,Female,M,Operating W/O Valid License
0,0,0,-1.0,35,9.171331018518519,1,African-American,Male,M,arrest case no charge
0,0,0,-4.0,32,0.897962962962963,8,Caucasian,Male,F,Felony Petit Theft
0,0,0,-18.0,21,0.977175925925926,1,African-American,Male,M,Battery
0,0,0,-1.0,25,0.8481481481481481,0,Hispanic,Male,F,Burglary Structure Unoccup
0,1,0,,32,,5,African-American,Male,M,Battery
0,0,0,-1.0,30,1.147650462962963,4,African-American,Male,M,Battery
0,0,0,-1.0,30,26.10329861111111,3,African-American,Female,F,OTHER
0,0,0,-1.0,23,6.180150462962963,2,African-American,Male,F,arrest case no charge
1,0,0,-2.0,32,2.0359606481481483,8,Caucasian,Male,F,Burglary Dwelling Occupied
0,0,0,-111.0,52,1.677337962962963,1,Caucasian,Male,F,OTHER
0,0,0,-1.0,29,39.77373842592593,6,African-American,Male,F,arrest case no charge
0,0,0,0.0,42,0.23841435185185186,0,Caucasian,Male,M,OTHER
0,0,1,0.0,21,0.9523958333333333,0,African-American,Male,F,Possession Burglary Tools
0,0,0,110.0,36,168.27555555555554,4,Caucasian,Female,F,arrest case no charge
0,0,0,-2.0,22,0.5669328703703703,0,African-American,Female,M,Battery
0,0,0,-1.0,45,47.19145833333334,2,Hispanic,Male,F,OTHER
0,0,0,-1.0,29,0.7582986111111111,0,African-American,Male,M,OTHER
0,0,0,,54,,2,African-American,Male,M,OTHER
0,0,0,-1.0,30,2.933912037037037,6,African-American,Male,F,arrest case no charge
0,0,0,0.0,51,0.2407175925925926,17,African-American,Male,M,OTHER
0,0,0,0.0,45,2.2602546296296295,20,Hispanic,Male,F,Driving While License Revoked
0,0,0,88.0,27,301.9692013888889,3,African-American,Male,F,OTHER
0,0,0,190.0,24,13.953229166666667,1,Hispanic,Male,F,arrest case no charge
0,0,0,-27.0,24,0.011226851851851852,2,Caucasian,Male,F,Possession Of Alprazolam
0,0,0,-1.0,23,5.231979166666667,2,African-American,Male,M,Battery
0,0,0,496.0,42,14.0934375,2,Other,Female,M,OTHER
0,0,0,-1.0,36,0.8626967592592593,5,African-American,Male,F,Possession of Cocaine
0,1,0,,38,,8,African-American,Female,M,Battery
0,0,0,-1.0,69,0.8051388888888888,0,Hispanic,Male,M,Battery
0,0,1,-4.0,21,1.974351851851852,1,Hispanic,Male,F,arrest case no charge
0,0,0,-1.0,59,0.6027199074074074,1,Hispanic,Male,M,OTHER
0,0,0,-9.0,39,4.919074074074074,1,African-American,Male,F,arrest case no charge
0,0,0,-1.0,29,37.792488425925924,2,African-American,Male,F,OTHER
0,0,0,0.0,22,1.6919560185185185,1,Hispanic,Male,M,Battery
0,0,0,,28,,1,African-American,Male,F,Aggravated Assault W/dead Weap
0,0,0,0.0,44,-0.13640046296296296,6,Caucasian,Male,F,Driving While License Revoked
0,0,0,-1.0,25,58.01457175925926,2,African-American,Male,F,Grand Theft (Motor Vehicle)
0,0,0,0.0,31,0.231875,0,African-American,Male,F,Driving While License Revoked
0,1,0,-1.0,35,2.062361111111111,17,African-American,Male,M,Battery
0,0,0,-1.0,27,2.3252430555555557,11,African-American,Male,M,arrest case no charge
0,0,0,0.0,33,1.9150810185185185,1,African-American,Male,F,Tamper With Witness/Victim/CI
0,0,0,-1.0,28,0.9919791666666666,6,African-American,Male,F,Carrying Concealed Firearm
1,0,1,-51.0,20,1.8968171296296297,1,African-American,Male,F,arrest case no charge
0,0,0,-1.0,60,0.8110532407407407,1,Caucasian,Male,F,arrest case no charge
0,0,0,0.0,53,1.315613425925926,0,Hispanic,Male,M,Battery
0,0,0,0.0,51,1.1314814814814815,0,Hispanic,Male,F,OTHER
0,0,0,-106.0,25,31.980451388888888,1,Hispanic,Male,F,arrest case no charge
2,1,0,76.0,27,203.22333333333333,5,African-American,Male,F,OTHER
0,0,0,-1.0,54,1.237511574074074,0,African-American,Female,F,Aggravated Assault W/Dead Weap
0,0,1,-305.0,26,1.0216898148148148,3,African-American,Female,M,Possess Cannabis/20 Grams Or Less
1,2,0,-1.0,24,1.6795949074074075,3,Caucasian,Male,M,Battery
0,0,0,0.0,55,1.2169560185185184,1,Hispanic,Male,F,arrest case no charge
0,0,0,-1.0,26,2.3365625,0,Hispanic,Male,F,OTHER
0,0,0,-1.0,75,1.1177314814814814,5,African-American,Female,F,arrest case no charge
0,0,0,0.0,36,0.22792824074074075,16,African-American,Male,F,Driving While License Revoked
0,0,0,-106.0,56,72.17623842592593,8,African-American,Male,F,arrest case no charge
0,0,0,-1.0,34,2.1414814814814815,0,Other,Male,F,Battery on Law Enforc Officer
0,0,0,-1.0,25,47.3371412037037,5,African-American,Female,M,OTHER
0,0,0,-1.0,46,0.9243518518518519,0,Caucasian,Male,F,OTHER
0,0,0,0.0,27,6.950081018518518,1,African-American,Male,F,arrest case no charge
0,0,0,,24,,1,African-American,Male,M,arrest case no charge
0,0,0,0.0,28,-0.4114583333333333,3,African-American,Male,M,OTHER
1,0,1,-1.0,42,0.9063078703703704,13,African-American,Male,M,OTHER
0,0,0,0.0,59,0.22902777777777777,2,African-American,Male,M,Driving Under The Influence
0,0,0,-15.0,39,14.952638888888888,1,Caucasian,Male,F,OTHER
0,0,0,-1.0,46,12.004375,5,Caucasian,Male,M,Battery
0,0,0,-1.0,25,0.6752199074074074,1,Other,Male,F,OTHER
0,0,0,-1.0,55,1.9340162037037036,2,Caucasian,Male,F,OTHER
0,0,0,-4.0,35,1.2324189814814814,1,African-American,Male,M,Petit Theft
0,0,0,-1.0,43,1.138263888888889,0,African-American,Male,M,Battery
0,0,0,0.0,53,0.8912037037037037,0,Caucasian,Female,M,Driving Under The Influence
0,0,0,-1.0,21,1.0579282407407407,0,African-American,Female,M,Battery
0,0,0,-1.0,55,25.97417824074074,17,African-American,Male,F,Possession of Cocaine
0,0,0,-1.0,27,1.2865393518518518,1,African-American,Male,F,Possession of Cannabis
0,0,0,-1.0,40,2.3193171296296295,0,African-American,Male,F,Felony Battery (Dom Strang)
0,0,0,-1.0,37,1.1363194444444444,0,Caucasian,Female,M,OTHER
0,0,0,-1.0,32,5.206898148148148,2,Caucasian,Male,M,Battery
0,0,0,-1.0,32,1.6720601851851853,2,African-American,Male,M,Burglary Structure Unoccup
0,0,0,-1.0,36,2.63162037037037,4,African-American,Male,M,Battery
0,0,0,-1.0,22,0.6876157407407407,0,Hispanic,Male,M,OTHER
0,0,0,-1.0,31,2.051875,0,African-American,Female,F,Grand Theft in the 3rd Degree
0,0,0,0.0,26,0.9290046296296296,4,African-American,Female,F,Felony Driving While Lic Suspd
0,0,0,-1.0,50,3.729537037037037,30,Caucasian,Female,M,arrest case no charge
0,0,0,0.0,47,0.1668287037037037,4,African-American,Male,F,Possession of Cocaine
0,0,0,-2.0,36,1.0108912037037037,2,African-American,Male,F,Crim Use of Personal ID Info
0,0,0,-1.0,38,1.2859027777777778,0,Caucasian,Female,F,OTHER
0,0,0,-1.0,35,2.2608333333333333,0,Other,Male,F,Grand Theft (Motor Vehicle)
0,0,0,-1.0,53,0.8899421296296296,0,Caucasian,Male,F,OTHER
0,0,0,-1.0,53,0.6497453703703704,2,African-American,Male,F,Felony Driving While Lic Suspd
0,0,0,-1.0,57,117.67120370370371,19,African-American,Male,F,Felony Battery w/Prior Convict
0,0,0,-1.0,22,19.119537037037038,5,African-American,Male,F,arrest case no charge
0,0,0,-5.0,21,1.0454398148148147,0,African-American,Male,F,Grand Theft in the 3rd Degree
0,0,0,-1.0,26,1.1339814814814815,0,African-American,Male,F,Carrying Concealed Firearm
0,0,0,279.0,24,14.167962962962964,1,African-American,Female,F,Aggravated Assault W/dead Weap
0,0,0,-1.0,27,20.920208333333335,2,African-American,Male,F,Agg Battery Grt/Bod/Harm
0,0,0,0.0,49,3.7169444444444446,4,Caucasian,Female,F,arrest case no charge
0,0,0,-1.0,47,0.8723726851851852,1,Caucasian,Male,F,Possession of Cocaine
0,0,0,-1.0,30,1.7243055555555555,8,African-American,Male,F,Possession of Cocaine
0,0,0,0.0,44,0.1696412037037037,3,Caucasian,Male,F,Possession of Cocaine
0,0,0,-17.0,34,1.6164467592592593,1,African-American,Male,F,Aggravated Assault W/dead Weap
0,0,0,-1.0,45,1.2448611111111112,10,African-American,Male,F,Aggrav Battery w/Deadly Weapon
0,0,0,-1.0,38,1.0931828703703703,0,Hispanic,Male,F,Burglary Conveyance Unoccup
0,0,0,0.0,50,0.3189814814814815,2,Caucasian,Male,M,Battery
0,0,0,0.0,29,0.22165509259259258,1,Caucasian,Male,M,Battery
0,0,0,0.0,26,0.20413194444444444,0,Caucasian,Male,F,OTHER
0,0,0,,44,,2,Hispanic,Male,M,arrest case no charge
0,0,0,-1.0,22,1.0532291666666667,1,African-American,Female,F,Grand Theft in the 3rd Degree
0,0,0,0.0,47,1.1211921296296297,0,Hispanic,Male,M,DUI Level 0.15 Or Minor In Veh
0,0,0,0.0,49,0.24335648148148148,0,Caucasian,Male,F,Possession of Cocaine
0,0,0,0.0,49,19.34769675925926,1,African-American,Male,F,Resist Officer w/Violence
0,0,0,0.0,59,12.78505787037037,2,Caucasian,Male,F,arrest case no charge
0,0,0,-29.0,32,27.872685185185187,6,Caucasian,Male,M,Battery
0,0,2,0.0,24,-0.4391550925925926,1,African-American,Male,M,Susp Drivers Lic 1st Offense
0,0,0,-2.0,40,1.291400462962963,0,Hispanic,Male,M,OTHER
0,0,0,0.0,32,-0.2683217592592593,0,African-American,Male,F,False Imprisonment
0,0,0,0.0,54,0.1867939814814815,0,Hispanic,Female,M,DUI Level 0.15 Or Minor In Veh
0,0,1,-1.0,27,799.7926388888889,9,African-American,Male,F,arrest case no charge
0,0,0,,40,,1,Hispanic,Female,M,Battery
0,0,0,0.0,25,12.212685185185185,2,Caucasian,Male,M,OTHER
0,0,0,,34,,1,African-American,Male,M,Possess Cannabis/20 Grams Or Less
0,0,0,-42.0,62,41.31197916666667,2,Caucasian,Female,F,OTHER
0,0,0,-1.0,20,0.7120601851851852,0,Caucasian,Male,M,Battery
2,0,0,-1.0,37,1.0783333333333334,18,African-American,Male,M,Battery
0,0,0,0.0,30,7.205763888888889,5,Caucasian,Female,F,Tampering With Physical Evidence
0,0,0,0.0,23,0.9626041666666667,1,African-American,Male,F,OTHER
0,0,0,0.0,20,-0.1367013888888889,0,African-American,Female,F,Grand Theft in the 3rd Degree
0,0,0,-67.0,29,45.62952546296296,7,Caucasian,Male,M,OTHER
0,0,0,-59.0,24,58.35466435185185,1,African-American,Male,F,OTHER
0,0,0,-48.0,54,26.80033564814815,1,Caucasian,Female,M,Resist Officer w/Violence
0,0,0,-36.0,66,0.27475694444444443,3,African-American,Male,F,Possession of Cocaine
0,0,0,-14.0,50,11.858877314814816,8,Caucasian,Male,F,arrest case no charge
0,0,0,-1.0,50,0.7461805555555555,7,African-American,Male,F,Aggrav Battery w/Deadly Weapon
0,0,0,-1.0,40,1.2299305555555555,3,Caucasian,Male,F,Felony Driving While Lic Suspd
0,0,0,213.0,30,0.9817361111111111,4,African-American,Female,M,Operating W/O Valid License
0,0,0,-1.0,24,2.178796296296296,2,Caucasian,Female,F,arrest case no charge
0,0,0,0.0,24,0.8598263888888888,0,Hispanic,Male,F,OTHER
0,0,0,-1.0,23,0.6967245370370371,3,African-American,Female,F,arrest case no charge
0,0,0,,24,,4,African-American,Male,M,OTHER
0,0,0,-1.0,54,2.039270833333333,3,Caucasian,Male,M,Operating W/O Valid License
0,0,2,-10.0,25,1.1270833333333334,4,Caucasian,Male,M,Possess Cannabis/20 Grams Or Less
0,0,0,-2.0,46,1.9490509259259259,1,Caucasian,Male,M,OTHER
0,0,0,-40.0,35,30.73650462962963,10,Hispanic,Female,F,Felony Battery w/Prior Convict
0,0,0,-1.0,25,266.04760416666664,1,Other,Male,F,Burglary Unoccupied Dwelling
0,0,0,-1.0,22,-0.03054398148148148,0,Caucasian,Female,M,Disorderly Conduct
0,0,0,-1.0,32,2.0256018518518517,1,Caucasian,Female,F,Tamper With Witness/Victim/CI
0,0,0,-1.0,25,4.148310185185185,0,African-American,Male,M,Resist/Obstruct W/O Violence
0,0,0,50.0,22,-0.045231481481481484,3,African-American,Male,F,arrest case no charge
0,0,0,-2.0,33,0.884525462962963,16,African-American,Male,F,Driving While License Revoked
0,0,0,127.0,49,0.11402777777777778,0,Caucasian,Female,M,Battery
0,0,0,92.0,30,105.229375,10,African-American,Male,F,arrest case no charge
0,0,0,-1.0,33,1.7386921296296296,4,African-American,Male,M,Battery
0,0,0,0.0,24,-0.2046875,0,African-American,Male,F,OTHER
0,0,1,-1.0,33,2.1911111111111112,12,African-American,Male,M,Battery
0,0,0,-1.0,37,0.9376967592592592,0,Caucasian,Male,M,Susp Drivers Lic 1st Offense
0,0,0,0.0,40,0.24640046296296297,0,Caucasian,Female,M,Battery
0,0,0,506.0,27,229.67282407407407,1,Caucasian,Male,F,Resist Officer w/Violence
0,0,0,-1.0,43,0.9809490740740741,9,African-American,Male,F,OTHER
0,0,0,-56.0,26,56.251469907407404,11,Caucasian,Male,F,arrest case no charge
0,0,0,-1.0,35,1.6074074074074074,5,African-American,Male,F,Driving While License Revoked
0,1,0,-1.0,25,6.8978125,11,African-American,Male,F,Grand Theft in the 3rd Degree
0,0,0,0.0,61,0.2480439814814815,1,African-American,Male,F,Felony Driving While Lic Suspd
0,0,0,-246.0,53,51.01084490740741,1,Caucasian,Male,F,arrest case no charge
0,0,0,,27,,0,Hispanic,Female,F,Grand Theft in the 3rd Degree
0,0,0,-28.0,52,0.7311805555555555,1,African-American,Female,F,Uttering a Forged Instrument
0,0,0,81.0,26,143.85306712962964,7,Caucasian,Male,M,Petit Theft
0,0,0,0.0,39,-0.11469907407407408,1,African-American,Male,M,Possess Cannabis/20 Grams Or Less
0,0,0,-1.0,47,0.996099537037037,5,African-American,Male,F,arrest case no charge
0,0,0,,50,,1,Caucasian,Male,F,OTHER
0,0,0,0.0,52,33.29918981481482,6,Caucasian,Female,M,OTHER
0,0,0,,41,,0,Caucasian,Female,M,Battery
0,0,0,0.0,37,0.20822916666666666,0,Caucasian,Male,M,Battery
0,0,0,-1.0,24,1.0039236111111112,0,African-American,Female,F,OTHER
0,0,0,-1.0,34,3.9104513888888888,14,African-American,Female,F,Crim Use of Personal ID Info
0,0,0,86.0,24,116.90313657407407,5,African-American,Male,F,Uttering a Forged Instrument
0,0,0,-1.0,20,11.844270833333333,0,Other,Male,M,Burglary Dwelling Occupied
0,0,0,0.0,25,0.22449074074074074,1,Caucasian,Male,M,Possess Cannabis/20 Grams Or Less
0,0,0,-37.0,31,32.08125,3,Caucasian,Male,M,Resist/Obstruct W/O Violence
0,0,0,0.0,62,0.2622800925925926,0,Caucasian,Female,M,OTHER
0,0,0,-1.0,23,1.309201388888889,0,Caucasian,Male,F,arrest case no charge
0,0,0,0.0,60,13.316469907407408,0,Caucasian,Female,F,Grand Theft in the 3rd Degree
0,0,0,-1.0,35,1.0261342592592593,0,Caucasian,Male,M,Battery
0,0,0,-1.0,24,0.7959837962962963,0,African-American,Female,F,Grand Theft in the 3rd Degree
0,0,0,-60.0,56,4.054108796296297,1,Caucasian,Female,F,arrest case no charge
0,0,0,0.0,30,-0.13377314814814814,0,Caucasian,Male,M,Driving Under The Influence
0,0,0,171.0,41,47.259351851851854,17,Caucasian,Male,M,Driving License Suspended
0,0,0,-1.0,35,1.1154398148148148,4,Caucasian,Male,F,Felony Driving While Lic Suspd
0,0,0,-1.0,28,0.23675925925925925,0,Caucasian,Female,M,OTHER
0,1,0,689.0,23,3.8242939814814814,1,African-American,Male,M,OTHER
0,0,0,-1.0,56,1.4680555555555554,0,African-American,Male,F,OTHER
0,0,0,-1.0,23,1.1486574074074074,2,African-American,Male,F,OTHER
0,0,0,-1.0,20,0.902349537037037,0,Hispanic,Male,F,Burglary Unoccupied Dwelling
0,1,0,,37,,4,Hispanic,Male,F,arrest case no charge
0,1,0,-1.0,23,0.9326157407407407,1,Caucasian,Male,M,Battery
0,0,0,0.0,21,1.8230555555555557,0,African-American,Male,F,Burglary Unoccupied Dwelling
1,2,2,539.0,21,59.067696759259256,3,African-American,Female,F,OTHER
0,0,0,-1.0,35,14.130856481481482,2,African-American,Female,F,arrest case no charge
0,0,0,0.0,33,0.17251157407407408,3,Caucasian,Male,M,Susp Drivers Lic 1st Offense
0,0,0,-1.0,21,4.189976851851852,0,Hispanic,Male,F,Uttering a Forged Instrument
2,1,0,-1.0,41,0.9920833333333333,9,African-American,Male,M,OTHER
0,0,0,-1.0,24,4.009178240740741,0,African-American,Male,F,Burglary Conveyance Unoccup
0,0,0,9.0,20,192.2992361111111,2,Hispanic,Male,F,Burglary Conveyance Unoccup
0,0,0,-1.0,28,1.1765046296296295,9,African-American,Male,F,"Poss3,4 Methylenedioxymethcath"
0,0,0,0.0,25,0.8145833333333333,7,Native American,Male,F,OTHER
0,0,0,0.0,49,1.0605555555555555,3,African-American,Male,F,Possession of Cocaine
0,0,0,0.0,22,0.2163425925925926,0,Hispanic,Female,F,Grand Theft in the 3rd Degree
0,0,0,-1.0,21,1.9031944444444444,0,African-American,Male,F,Burglary Conveyance Unoccup
0,0,0,-1.0,27,3.079814814814815,3,African-American,Female,F,Grand Theft (Motor Vehicle)
0,0,0,302.0,32,190.72313657407406,4,African-American,Male,F,arrest case no charge
0,0,0,-3.0,50,2.0639583333333333,4,African-American,Male,M,Assault
0,0,0,0.0,23,0.24582175925925925,0,African-American,Female,M,Battery
0,0,0,-1.0,34,0.8784143518518519,0,Caucasian,Male,M,Battery
0,0,0,,35,,1,African-American,Male,M,Battery
0,0,1,-1.0,25,32.88421296296296,4,African-American,Male,F,OTHER
0,0,0,-1.0,33,43.156851851851854,2,Caucasian,Female,F,OTHER
0,0,0,-1.0,25,58.049733796296294,1,Other,Male,M,Battery
0,0,0,-1.0,30,0.7402777777777778,0,Hispanic,Male,M,Battery
0,0,0,-1.0,42,3.122361111111111,0,Native American,Male,M,Driving License Suspended
0,0,0,-3.0,29,34.865451388888886,11,Caucasian,Female,F,Possession of Cocaine
0,0,0,-1.0,32,3.905601851851852,6,African-American,Female,F,arrest case no charge
0,0,0,-1.0,24,1.0615046296296295,5,Other,Male,F,Possession of Cannabis
0,0,0,-1.0,52,0.7464351851851851,3,African-American,Male,F,arrest case no charge
0,0,0,-1.0,26,0.7591898148148148,3,Caucasian,Female,M,Battery
0,0,0,-1.0,31,0.9350925925925926,2,Caucasian,Male,F,Possession of Cocaine
0,0,0,0.0,38,1.1446875,0,Hispanic,Male,F,Felony Battery (Dom Strang)
0,0,0,,47,,2,Caucasian,Male,M,Driving License Suspended
0,0,0,77.0,25,57.031273148148145,5,African-American,Male,F,arrest case no charge
0,0,0,0.0,30,1.127349537037037,0,Caucasian,Female,F,Possession of Cocaine
0,0,0,-1.0,20,4.098460648148148,0,African-American,Male,M,Battery
0,0,0,64.0,29,2.344224537037037,2,African-American,Female,F,Grand Theft in the 3rd Degree
0,0,0,-1.0,24,0.9187384259259259,0,Asian,Male,F,OTHER
0,0,0,-1.0,31,77.8950462962963,0,Caucasian,Male,F,OTHER
0,0,0,-175.0,54,170.99707175925926,12,Caucasian,Female,F,OTHER
0,0,0,-25.0,37,1.1675694444444444,1,Caucasian,Female,M,Driving Under The Influence
0,0,0,-4.0,43,0.21460648148148148,0,Hispanic,Male,M,Battery
0,0,0,0.0,49,3.9821180555555555,8,Caucasian,Male,F,OTHER
0,0,0,-2.0,33,0.6146643518518519,1,African-American,Female,F,"Poss3,4 Methylenedioxymethcath"
0,0,0,-83.0,20,83.34123842592592,1,African-American,Male,F,arrest case no charge
0,0,0,0.0,42,-0.09737268518518519,0,African-American,Male,M,OTHER
0,0,0,-1.0,44,8.896828703703704,0,Caucasian,Male,F,OTHER
0,0,0,-1.0,28,51.3118287037037,5,African-American,Male,F,arrest case no charge
0,0,0,-1.0,32,414.033275462963,4,African-American,Male,F,arrest case no charge
0,0,0,-1.0,28,1.883877314814815,7,African-American,Male,F,Aggravated Assault W/Dead Weap
0,0,0,0.0,38,158.06181712962962,0,Caucasian,Male,F,Aggravated Assault W/dead Weap
0,0,0,-1.0,38,1.027997685185185,3,African-American,Male,F,OTHER
0,0,0,-301.0,21,0.9848842592592593,1,Caucasian,Male,F,Battery on Law Enforc Officer
0,0,0,-1.0,34,1.1290393518518518,0,African-American,Female,M,Battery
0,0,0,-1.0,21,1.2763657407407407,1,Caucasian,Male,F,Possession of Cannabis
0,0,0,-1.0,36,31.12641203703704,1,African-American,Male,F,Possession of Cocaine
0,0,0,-1.0,29,0.9542824074074074,0,African-American,Male,M,OTHER
0,0,1,-1.0,34,0.7526736111111111,3,African-American,Male,F,Possession of Cocaine
0,0,0,-1.0,38,8.024942129629629,1,African-American,Male,M,arrest case no charge
0,0,0,-1.0,36,24.917916666666667,0,Caucasian,Male,F,False Imprisonment
0,0,0,-6.0,32,6.050127314814815,0,Hispanic,Male,M,Battery
0,0,0,-1.0,23,0.9185648148148148,0,African-American,Male,M,Battery
0,0,0,-1.0,47,0.8844675925925926,0,Caucasian,Male,M,DUI Property Damage/Injury
0,0,0,0.0,20,-0.1311226851851852,0,African-American,Male,F,Carrying Concealed Firearm
0,0,0,-1.0,25,0.5889814814814814,2,African-American,Female,F,Battery on Law Enforc Officer
0,0,0,-1.0,35,0.9699421296296297,0,African-American,Male,M,Battery
0,0,0,-82.0,30,41.8302662037037,1,Caucasian,Female,F,OTHER
0,0,0,-1.0,28,1.2776157407407407,1,Caucasian,Female,M,Battery
0,0,0,-37.0,30,36.3425,2,Caucasian,Male,M,OTHER
0,0,0,336.0,45,44.41337962962963,3,Caucasian,Female,M,Battery
0,0,0,-1.0,24,0.8544907407407407,2,African-American,Male,M,arrest case no charge
0,0,0,-1.0,22,0.7541666666666667,0,African-American,Male,F,Felony Battery (Dom Strang)
0,8,1,-1.0,20,1.0469444444444445,8,Other,Male,F,Driving While License Revoked
0,0,0,31.0,42,2.1230902777777776,0,African-American,Female,M,Battery
1,1,0,-54.0,24,47.00275462962963,8,African-American,Male,F,arrest case no charge
0,0,0,0.0,40,0.27903935185185186,0,Hispanic,Male,M,OTHER
0,0,0,-1.0,27,5.921701388888889,1,Other,Male,F,Felony Battery (Dom Strang)
0,0,0,-1.0,60,1.1004050925925926,12,African-American,Male,F,Driving While License Revoked
0,0,0,-1.0,33,0.8991203703703704,6,African-American,Male,M,Battery
0,0,0,-1.0,34,23.91255787037037,2,African-American,Male,M,Battery
0,0,0,-1.0,24,0.9328703703703703,4,Caucasian,Male,M,Battery
0,0,0,-1.0,27,2.085486111111111,0,African-American,Male,M,Battery
1,1,1,0.0,29,355.17967592592595,4,African-American,Male,F,OTHER
1,0,1,0.0,21,36.81589120370371,1,Caucasian,Male,F,OTHER
0,0,0,-1.0,32,0.9858796296296296,0,Hispanic,Male,M,Battery
0,0,0,123.0,30,108.85371527777778,10,Caucasian,Male,F,arrest case no charge
0,0,0,-1.0,42,0.8864467592592593,0,Caucasian,Female,F,Possession of Cocaine
0,0,0,0.0,32,-0.24818287037037037,1,African-American,Male,F,Felony Driving While Lic Suspd
0,0,0,-2.0,27,2.192800925925926,0,Other,Male,F,OTHER
0,0,0,-1.0,30,0.6579166666666667,3,Caucasian,Male,M,Battery
0,0,0,-1.0,22,0.897349537037037,1,African-American,Male,F,arrest case no charge
0,0,0,-2.0,20,0.8751388888888889,0,Caucasian,Male,M,Battery
0,0,0,0.0,57,1.2343287037037036,0,Caucasian,Male,M,Battery
0,0,0,-1.0,51,1.1210416666666667,3,Caucasian,Male,F,Felony Battery (Dom Strang)
0,0,0,-1.0,21,0.7644675925925926,0,African-American,Male,F,Grand Theft in the 3rd Degree
0,0,0,-1.0,22,35.07409722222222,0,African-American,Male,F,Grand Theft (Motor Vehicle)
0,0,0,-1.0,35,353.962962962963,4,African-American,Male,F,Tampering With Physical Evidence
0,0,0,-95.0,54,76.01886574074074,1,Caucasian,Female,F,OTHER
0,0,0,-9.0,58,4.83261574074074,2,Caucasian,Male,F,Battery on Law Enforc Officer
0,0,0,-1.0,32,0.9004050925925926,0,Caucasian,Female,F,OTHER
0,0,0,-49.0,39,1.7609606481481481,22,African-American,Female,F,Possession of Cocaine
0,0,0,-1.0,30,7.0305787037037035,9,Caucasian,Male,M,Petit Theft
0,0,0,-1.0,20,209.17017361111112,0,African-American,Male,F,Burglary Unoccupied Dwelling
0,0,0,-1.0,40,0.6780208333333333,0,Other,Male,M,Battery
0,0,0,-1.0,45,0.19015046296296295,5,Caucasian,Female,M,OTHER
0,0,0,-1.0,31,0.925787037037037,4,African-American,Male,F,arrest case no charge
0,0,0,-27.0,23,27.294965277777777,4,Hispanic,Male,F,Possession Of Alprazolam
0,0,0,-1.0,26,3.128460648148148,0,Hispanic,Male,M,Petit Theft
0,0,0,-1.0,53,0.9854861111111111,1,Caucasian,Female,M,Battery
0,0,0,-1.0,44,2.0147685185185185,0,Caucasian,Male,M,Possession of Cannabis
0,0,0,-6.0,44,4.877858796296296,1,Caucasian,Female,M,Driving Under The Influence
0,0,0,-1.0,21,-0.01380787037037037,0,Caucasian,Male,F,OTHER
0,0,0,0.0,28,0.21534722222222222,0,African-American,Male,M,DUI Property Damage/Injury
0,0,0,-1.0,28,1.1874189814814815,2,Caucasian,Male,M,Battery
0,0,0,-1.0,24,182.10193287037038,0,African-American,Male,F,Possession Burglary Tools
0,0,0,0.0,28,-0.15991898148148148,0,African-American,Male,F,"Poss3,4 Methylenedioxymethcath"
0,0,0,0.0,53,-0.005798611111111111,4,Caucasian,Male,F,Possession of Cocaine
0,0,0,-1.0,47,183.9671064814815,1,Hispanic,Male,F,arrest case no charge
0,0,0,-24.0,20,1.2759143518518519,1,African-American,Male,F,"Poss3,4 Methylenedioxymethcath"
0,0,0,-6.0,21,0.020543981481481483,0,African-American,Male,M,OTHER
0,0,0,-1.0,30,2.2587847222222224,1,Other,Male,F,Aggravated Assault W/Dead Weap
0,0,0,-1.0,37,0.6548726851851852,1,Caucasian,Male,M,Battery
0,0,0,-18.0,60,18.052395833333332,1,Hispanic,Male,F,Aggravated Assault W/dead Weap
0,0,0,-1.0,26,0.9667013888888889,1,Hispanic,Male,M,Battery
0,0,0,-1.0,30,0.8870833333333333,0,Caucasian,Male,M,Battery
0,0,0,-1.0,26,1.0459375,2,Caucasian,Male,F,arrest case no charge
0,0,0,-1.0,26,6.836712962962963,5,African-American,Female,F,Poss Pyrrolidinovalerophenone
0,0,0,-1.0,21,1.6241319444444444,0,Hispanic,Male,F,Possession of Cocaine
0,0,0,-1.0,39,0.6486805555555556,1,African-American,Female,F,arrest case no charge
0,0,0,-1.0,30,5.905763888888889,0,Other,Male,F,Felony Battery (Dom Strang)
0,0,0,-1.0,44,2.1945023148148146,2,African-American,Male,F,arrest case no charge
0,0,0,-1.0,45,2.959375,0,Caucasian,Male,M,Battery
